ID_Point;Latitude;Longitude;Type_emplacement;Accessibilite;RefStation;Nb_places;RefOp;RefConnecteur;RefFabricant
FR*W75*EVP*0100*0003;48.84071;2.409631;trottoir;7/7-24/24;FR*W75*PVP*0100;1;OP02;CON03;F2
FR*W75*EVP*0104*0002;48.8345242;2.353056;chaussée;7/7-24/24;FR*W75*PVP*0104;1;OP02;CON03;F2
FR*W75*EVP*0119*0004;48.8348549;2.3297831;trottoir;7/7-24/24;FR*W75*PVP*0119;1;OP02;CON03;F2
FR*W75*EVP*0128*0004;48.8230593;2.322823;trottoir;7/7-24/24;FR*W75*PVP*0128;1;OP02;CON03;F2
FR*W75*EVP*0132*0004;48.8370178;2.2986736;chaussée;7/7-24/24;FR*W75*PVP*0132;1;OP02;CON03;F2
FR*W75*EVP*0132*0005;48.8370178;2.2986736;chaussée;7/7-24/24;FR*W75*PVP*0132;1;OP02;CON03;F2
FR*W75*EVP*0134*0005;48.8415895;2.3183413;trottoir;7/7-24/24;FR*W75*PVP*0134;1;OP02;CON03;F2
FR*W75*EVP*0137*0002;48.8351985;2.2914295;chaussée;7/7-24/24;FR*W75*PVP*0137;1;OP02;CON03;F2
FR*W75*EVP*0137*0006;48.8351985;2.2914295;chaussée;7/7-24/24;FR*W75*PVP*0137;1;OP02;CON04;F2
FR*W75*EVP*0145*0002;48.870343;2.286851;trottoir;7/7-24/24;FR*W75*PVP*0145;1;OP02;CON03;F2
FR*W75*EVP*0148*0001;48.87031;2.275537;trottoir;7/7-24/24;FR*W75*PVP*0148;1;OP02;CON03;F2
FR*W75*EVP*0150*0001;48.8669712;2.2858795;trottoir;7/7-24/24;FR*W75*PVP*0150;1;OP02;CON03;F2
FR*W75*EVP*0158*0003;48.867315;2.280347;trottoir;7/7-24/24;FR*W75*PVP*0158;1;OP02;CON03;F2
FR*W75*EVP*0159*0002;48.8478106;2.2636439;trottoir;7/7-24/24;FR*W75*PVP*0159;1;OP02;CON03;F2
FR*W75*EVP*0163*0003;48.88879;2.32219;chaussée;7/7-24/24;FR*W75*PVP*0163;1;OP02;CON03;F2
FR*W75*EVP*0165*0002;48.884737;2.321309;trottoir;7/7-24/24;FR*W75*PVP*0165;1;OP02;CON03;F2
FR*W75*EVP*0167*0001;48.8876949;2.3050366;trottoir;7/7-24/24;FR*W75*PVP*0167;1;OP02;CON03;F2
FR*W75*EVP*0167*0003;48.8876949;2.3050366;trottoir;7/7-24/24;FR*W75*PVP*0167;1;OP02;CON03;F2
FR*W75*EVP*0173*0003;48.89351;2.314814;trottoir;7/7-24/24;FR*W75*PVP*0173;1;OP02;CON03;F2
FR*W75*EVP*0180*0006;48.8916426;2.3449781;trottoir;7/7-24/24;FR*W75*PVP*0180;1;OP02;CON04;F2
FR*W75*EVP*0181*0003;48.8844148;2.3305461;trottoir;7/7-24/24;FR*W75*PVP*0181;1;OP02;CON03;F2
FR*W75*EVP*0182*0005;48.8920824;2.3331353;trottoir;7/7-24/24;FR*W75*PVP*0182;1;OP02;CON03;F2
FR*W75*EVP*0185*0004;48.8967147;2.3591686;trottoir;7/7-24/24;FR*W75*PVP*0185;1;OP02;CON03;F2
FR*W75*EVP*0190*0003;48.888588;2.3888175;trottoir;7/7-24/24;FR*W75*PVP*0190;1;OP02;CON03;F2
FR*W75*EVP*0203*0001;48.8730881;2.4092069;trottoir;7/7-24/24;FR*W75*PVP*0203;1;OP02;CON03;F2
FR*W75*EVP*0210*0005;48.8495131;2.4061582;trottoir;7/7-24/24;FR*W75*PVP*0210;1;OP02;CON03;F2
FR*W75*EVP*0211*0005;48.8657;2.408668;trottoir;7/7-24/24;FR*W75*PVP*0211;1;OP02;CON03;F2
FR*X75*EVP*0001*0007;48.850164;2.315048;trottoir;7/7-24/24;FR*X75*PVP*0007;1;OP03;CON05;F3
FR*V75*EBELI*18*1*2;48.842741;2.264784;trottoir;7/7-24/24;FR*V75*EBELI*18;1;OP01;CON02;F1
FR*V75*EBELI*18*1*3;48.842741;2.264784;trottoir;7/7-24/24;FR*V75*EBELI*18;1;OP01;CON01;F1
FR*V75*EBELI*22*1*2;48.841529;2.298576;trottoir;7/7-24/24;FR*V75*EBELI*22;1;OP01;CON02;F1
FR*V75*EBELI*28*1*2;48.864718;2.359043;trottoir;7/7-24/24;FR*V75*EBELI*28;1;OP01;CON02;F1
FR*V75*EBELI*4*1*1;48.871465;2.289894;trottoir;7/7-24/24;FR*V75*EBELI*4;1;OP01;CON01;F1
FR*V75*EBELI*42*1*2;48.875853;2.309542;trottoir;7/7-24/24;FR*V75*EBELI*42;1;OP01;CON02;F1
FR*V75*EBELI*6*1*3;48.882794;2.382705;trottoir;7/7-24/24;FR*V75*EBELI*6;1;OP01;CON01;F1
FR*V75*EBELI*65*1*3;48.84824;2.339865;trottoir;7/7-24/24;FR*V75*EBELI*65;1;OP01;CON01;F1
FR*V75*EBELI*68*1*1;48.875465;2.360103;trottoir;7/7-24/24;FR*V75*EBELI*68;1;OP01;CON01;F1
FR*V75*EBELI*7*1*3;48.8534452;2.3868802;trottoir;7/7-24/24;FR*V75*EBELI*7;1;OP01;CON01;F1
FR*V75*EBELI*75*1*2;48.846215;2.279884;trottoir;7/7-24/24;FR*V75*EBELI*75;1;OP01;CON02;F1
FR*V75*EBELI*76*1*2;48.863602;2.27153;trottoir;7/7-24/24;FR*V75*EBELI*76;1;OP01;CON02;F1
FR*V75*EBELI*77*1*3;48.837057;2.259932;trottoir;7/7-24/24;FR*V75*EBELI*77;1;OP01;CON01;F1
FR*V75*EBELI*81*1*2;48.891101;2.327102;trottoir;7/7-24/24;FR*V75*EBELI*81;1;OP01;CON02;F1
FR*V75*EBELI*96*1*1;48.8354975;2.3496502;trottoir;7/7-24/24;FR*V75*EBELI*96;1;OP01;CON01;F1
FR*W75*EVP*0003*0003;48.8624631;2.3393006;trottoir;7/7-24/24;FR*W75*PVP*0003;1;OP02;CON03;F2
FR*W75*EVP*0007*0001;48.8699261;2.3320835;trottoir;7/7-24/24;FR*W75*PVP*0007;1;OP02;CON03;F2
FR*W75*EVP*0007*0004;48.8699261;2.3320835;trottoir;7/7-24/24;FR*W75*PVP*0007;1;OP02;CON03;F2
FR*W75*EVP*0017*0002;48.8596689;2.3542653;chaussée;7/7-24/24;FR*W75*PVP*0017;1;OP02;CON03;F2
FR*W75*EVP*0020*0006;48.8541989;2.345341;trottoir;7/7-24/24;FR*W75*PVP*0020;1;OP02;CON03;F2
FR*W75*EVP*0022*0002;48.8513879;2.3472476;trottoir;7/7-24/24;FR*W75*PVP*0022;1;OP02;CON03;F2
FR*W75*EVP*0023*0002;48.8469;2.343399;trottoir;7/7-24/24;FR*W75*PVP*0023;1;OP02;CON03;F2
FR*W75*EVP*0023*0006;48.8469;2.343399;trottoir;7/7-24/24;FR*W75*PVP*0023;1;OP02;CON04;F2
FR*W75*EVP*0032*0004;48.8489613;2.3287351;trottoir;7/7-24/24;FR*W75*PVP*0032;1;OP02;CON03;F2
FR*W75*EVP*0035*0002;48.8471079;2.3321208;mixte;7/7-24/24;FR*W75*PVP*0035;1;OP02;CON03;F2
FR*W75*EVP*0036*0001;48.8524509;2.3314662;trottoir;7/7-24/24;FR*W75*PVP*0036;1;OP02;CON03;F2
FR*W75*EVP*0039*0006;48.8512827;2.3129161;chaussée;7/7-24/24;FR*W75*PVP*0039;1;OP02;CON04;F2
FR*W75*EVP*0040*0002;48.85806;2.310588;trottoir;7/7-24/24;FR*W75*PVP*0040;1;OP02;CON03;F2
FR*W75*EVP*0043*0005;48.8508194;2.3237968;trottoir;7/7-24/24;FR*W75*PVP*0043;1;OP02;CON04;F2
FR*W75*EVP*0045*0002;48.85461;2.329982;trottoir;7/7-24/24;FR*W75*PVP*0045;1;OP02;CON03;F2
FR*W75*EVP*0046*0002;48.8561697;2.3080758;chaussée;7/7-24/24;FR*W75*PVP*0046;1;OP02;CON03;F2
FR*W75*EVP*0050*0004;48.87006;2.312597;chaussée;7/7-24/24;FR*W75*PVP*0050;1;OP02;CON03;F2
FR*W75*EVP*0055*0001;48.8778333;2.310832;trottoir;7/7-24/24;FR*W75*PVP*0055;1;OP02;CON03;F2
FR*W75*EVP*0059*0003;48.883011;2.329596;trottoir;7/7-24/24;FR*W75*PVP*0059;1;OP02;CON03;F2
FR*W75*EVP*0076*0006;48.87237;2.366288;trottoir;7/7-24/24;FR*W75*PVP*0076;1;OP02;CON03;F2
FR*W75*EVP*0081*0004;48.8584385;2.3800903;trottoir;7/7-24/24;FR*W75*PVP*0081;1;OP02;CON03;F2
FR*W75*EVP*0086*0001;48.8499672;2.387246;chaussée;7/7-24/24;FR*W75*PVP*0086;1;OP02;CON03;F2
FR*W75*EVP*0087*0005;48.853661;2.3923486;trottoir;7/7-24/24;FR*W75*PVP*0087;1;OP02;CON04;F2
FR*W75*EVP*0091*0001;48.8458586;2.3748769;trottoir;7/7-24/24;FR*W75*PVP*0091;1;OP02;CON03;F2
FR*W75*EVP*0093*0003;48.84154;2.389211;trottoir;7/7-24/24;FR*W75*PVP*0093;1;OP02;CON03;F2
FR*W75*EVP*0095*0001;48.846304;2.410751;trottoir;7/7-24/24;FR*W75*PVP*0095;1;OP02;CON03;F2
FR*W75*EVP*0099*0004;48.8355193;2.3850356;trottoir;7/7-24/24;FR*W75*PVP*0099;1;OP02;CON03;F2
FR*W75*EVP*0106*0001;48.8310493;2.3460584;trottoir;7/7-24/24;FR*W75*PVP*0106;1;OP02;CON03;F2
FR*W75*EVP*0106*0002;48.8310493;2.3460584;trottoir;7/7-24/24;FR*W75*PVP*0106;1;OP02;CON03;F2
FR*W75*EVP*0107*0004;48.8204223;2.3512076;mixte;7/7-24/24;FR*W75*PVP*0107;1;OP02;CON03;F2
FR*W75*EVP*0107*0006;48.8204223;2.3512076;mixte;7/7-24/24;FR*W75*PVP*0107;1;OP02;CON04;F2
FR*W75*EVP*0117*0003;48.83273;2.32608;trottoir;7/7-24/24;FR*W75*PVP*0117;1;OP02;CON03;F2
FR*W75*EVP*0120*0004;48.83912;2.337229;trottoir;7/7-24/24;FR*W75*PVP*0120;1;OP02;CON03;F2
FR*W75*EVP*0122*0001;48.8266807;2.3237355;chaussée;7/7-24/24;FR*W75*PVP*0122;1;OP02;CON03;F2
FR*W75*EVP*0124*0003;48.842173;2.323305;trottoir;7/7-24/24;FR*W75*PVP*0124;1;OP02;CON03;F2
FR*W75*EVP*0125*0002;48.827687;2.3330017;trottoir;7/7-24/24;FR*W75*PVP*0125;1;OP02;CON03;F2
FR*W75*EVP*0127*0003;48.8207604;2.3370783;trottoir;7/7-24/24;FR*W75*PVP*0127;1;OP02;CON03;F2
FR*W75*EVP*0131*0006;48.8287264;2.2989061;trottoir;7/7-24/24;FR*W75*PVP*0131;1;OP02;CON04;F2
FR*W75*EVP*0134*0003;48.8415895;2.3183413;trottoir;7/7-24/24;FR*W75*PVP*0134;1;OP02;CON03;F2
FR*W75*EVP*0139*0003;48.8338872;2.3081344;trottoir;7/7-24/24;FR*W75*PVP*0139;1;OP02;CON03;F2
FR*W75*EVP*0143*0004;48.8426446;2.3132661;trottoir;7/7-24/24;FR*W75*PVP*0143;1;OP02;CON03;F2
FR*W75*EVP*0144*0005;48.8478735;2.2847016;chaussée;7/7-24/24;FR*W75*PVP*0144;1;OP02;CON03;F2
FR*W75*EVP*0153*0006;48.8538134;2.2768772;trottoir;7/7-24/24;FR*W75*PVP*0153;1;OP02;CON03;F2
FR*W75*EVP*0154*0003;48.8658188;2.2762194;mixte;7/7-24/24;FR*W75*PVP*0154;1;OP02;CON03;F2
FR*W75*EVP*0156*0006;48.83791;2.262842;chaussée;7/7-24/24;FR*W75*PVP*0156;1;OP02;CON04;F2
FR*W75*EVP*0159*0005;48.8478106;2.2636439;trottoir;7/7-24/24;FR*W75*PVP*0159;1;OP02;CON03;F2
FR*W75*EVP*0164*0004;48.8957574;2.3242009;trottoir;7/7-24/24;FR*W75*PVP*0164;1;OP02;CON03;F2
FR*W75*EVP*0166*0001;48.8863019;2.3151179;chaussée;7/7-24/24;FR*W75*PVP*0166;1;OP02;CON03;F2
FR*W75*EVP*0166*0004;48.8863019;2.3151179;chaussée;7/7-24/24;FR*W75*PVP*0166;1;OP02;CON03;F2
FR*W75*EVP*0170*0006;48.8854246;2.2849721;trottoir;7/7-24/24;FR*W75*PVP*0170;1;OP02;CON03;F2
FR*W75*EVP*0172*0004;48.876042;2.288446;trottoir;7/7-24/24;FR*W75*PVP*0172;1;OP02;CON03;F2
FR*W75*EVP*0179*0006;48.8932768;2.3394999;trottoir;7/7-24/24;FR*W75*PVP*0179;1;OP02;CON03;F2
FR*W75*EVP*0186*0001;48.8822728;2.3395493;mixte;7/7-24/24;FR*W75*PVP*0186;1;OP02;CON03;F2
FR*W75*EVP*0190*0005;48.888588;2.3888175;trottoir;7/7-24/24;FR*W75*PVP*0190;1;OP02;CON04;F2
FR*W75*EVP*0193*0001;48.8768667;2.3811899;trottoir;7/7-24/24;FR*W75*PVP*0193;1;OP02;CON03;F2
FR*W75*EVP*0194*0005;48.8727407;2.3782985;trottoir;7/7-24/24;FR*W75*PVP*0194;1;OP02;CON04;F2
FR*W75*EVP*0195*0004;48.8777109;2.3916371;trottoir;7/7-24/24;FR*W75*PVP*0195;1;OP02;CON03;F2
FR*W75*EVP*0198*0003;48.882362;2.386574;trottoir;7/7-24/24;FR*W75*PVP*0198;1;OP02;CON03;F2
FR*W75*EVP*0202*0003;48.86959;2.400348;trottoir;7/7-24/24;FR*W75*PVP*0202;1;OP02;CON03;F2
FR*W75*EVP*0202*0004;48.86959;2.400348;trottoir;7/7-24/24;FR*W75*PVP*0202;1;OP02;CON03;F2
FR*W75*EVP*0207*0005;48.8650994;2.3963304;trottoir;7/7-24/24;FR*W75*PVP*0207;1;OP02;CON04;F2
FR*W75*EVP*0208*0002;48.8676044;2.4021436;chaussée;7/7-24/24;FR*W75*PVP*0208;1;OP02;CON03;F2
FR*W75*EVP*0209*0003;48.8518536;2.3982137;trottoir;7/7-24/24;FR*W75*PVP*0209;1;OP02;CON03;F2
FR*W75*EVP*0213*0006;48.880958;2.310153;trottoir;7/7-24/24;FR*W75*PVP*0213;1;OP02;CON03;F2
FR*W75*EVP*0218*0006;48.864827;2.275431;trottoir;7/7-24/24;FR*W75*PVP*0218;1;OP02;CON03;F2
FR*W75*EVP*0224*0002;48.8611286;2.3069867;chaussée;7/7-24/24;FR*W75*PVP*0224;1;OP02;CON03;F2
FR*W75*EVP*0225*0004;48.8867348;2.2955406;mixte;7/7-24/24;FR*W75*PVP*0225;1;OP02;CON03;F2
FR*X75*EVP*0001*0002;48.850164;2.315048;trottoir;7/7-24/24;FR*X75*PVP*0002;1;OP03;CON05;F3
FR*V75*EBELI*24*1*1;48.841573;2.375613;trottoir;7/7-24/24;FR*V75*EBELI*24;1;OP01;CON01;F1
FR*V75*EBELI*32*1*3;48.844816;2.352436;trottoir;7/7-24/24;FR*V75*EBELI*32;1;OP01;CON01;F1
FR*V75*EBELI*47*1*1;48.820007;2.365661;trottoir;7/7-24/24;FR*V75*EBELI*47;1;OP01;CON01;F1
FR*V75*EBELI*49*1*2;48.831447;2.320052;trottoir;7/7-24/24;FR*V75*EBELI*49;1;OP01;CON02;F1
FR*V75*EBELI*78*1*2;48.846652;2.258213;trottoir;7/7-24/24;FR*V75*EBELI*78;1;OP01;CON02;F1
FR*V75*EBELI*80*1*3;48.897669;2.352758;trottoir;7/7-24/24;FR*V75*EBELI*80;1;OP01;CON01;F1
FR*V75*EBELI*82*1*1;48.889013;2.371768;trottoir;7/7-24/24;FR*V75*EBELI*82;1;OP01;CON01;F1
FR*V75*EBELI*86*1*1;48.890571;2.35412;trottoir;7/7-24/24;FR*V75*EBELI*86;1;OP01;CON01;F1
FR*V75*EBELI*99*1*1;48.877448;2.392206;trottoir;7/7-24/24;FR*V75*EBELI*99;1;OP01;CON01;F1
FR*W75*EVP*0002*0002;48.85971;2.34024;trottoir;7/7-24/24;FR*W75*PVP*0002;1;OP02;CON03;F2
FR*W75*EVP*0002*0004;48.85971;2.34024;trottoir;7/7-24/24;FR*W75*PVP*0002;1;OP02;CON03;F2
FR*W75*EVP*0003*0002;48.8624631;2.3393006;trottoir;7/7-24/24;FR*W75*PVP*0003;1;OP02;CON03;F2
FR*W75*EVP*0009*0003;48.868181;2.335097;trottoir;7/7-24/24;FR*W75*PVP*0009;1;OP02;CON03;F2
FR*W75*EVP*0010*0005;48.86781;2.34525;trottoir;7/7-24/24;FR*W75*PVP*0010;1;OP02;CON03;F2
FR*W75*EVP*0013*0003;48.86502;2.360503;trottoir;7/7-24/24;FR*W75*PVP*0013;1;OP02;CON03;F2
FR*W75*EVP*0014*0004;48.8589682;2.3673798;trottoir;7/7-24/24;FR*W75*PVP*0014;1;OP02;CON03;F2
FR*W75*EVP*0021*0005;48.853574;2.363958;trottoir;7/7-24/24;FR*W75*PVP*0021;1;OP02;CON04;F2
FR*W75*EVP*0026*0004;48.8452566;2.3548335;trottoir;7/7-24/24;FR*W75*PVP*0026;1;OP02;CON03;F2
FR*W75*EVP*0028*0001;48.8397733;2.3476575;trottoir;7/7-24/24;FR*W75*PVP*0028;1;OP02;CON03;F2
FR*W75*EVP*0030*0004;48.8552045;2.3371078;chaussée;7/7-24/24;FR*W75*PVP*0030;1;OP02;CON03;F2
FR*W75*EVP*0033*0003;48.84189;2.333149;chaussée;7/7-24/24;FR*W75*PVP*0033;1;OP02;CON03;F2
FR*W75*EVP*0034*0006;48.8425631;2.3363896;trottoir;7/7-24/24;FR*W75*PVP*0034;1;OP02;CON03;F2
FR*W75*EVP*0035*0003;48.8471079;2.3321208;mixte;7/7-24/24;FR*W75*PVP*0035;1;OP02;CON03;F2
FR*W75*EVP*0036*0004;48.8524509;2.3314662;trottoir;7/7-24/24;FR*W75*PVP*0036;1;OP02;CON03;F2
FR*W75*EVP*0036*0006;48.8524509;2.3314662;trottoir;7/7-24/24;FR*W75*PVP*0036;1;OP02;CON04;F2
FR*W75*EVP*0039*0002;48.8512827;2.3129161;chaussée;7/7-24/24;FR*W75*PVP*0039;1;OP02;CON03;F2
FR*W75*EVP*0044*0002;48.8593659;2.3195393;trottoir;7/7-24/24;FR*W75*PVP*0044;1;OP02;CON03;F2
FR*W75*EVP*0051*0005;48.8724475;2.3041662;trottoir;7/7-24/24;FR*W75*PVP*0051;1;OP02;CON03;F2
FR*W75*EVP*0066*0005;48.875464;2.342083;trottoir;7/7-24/24;FR*W75*PVP*0066;1;OP02;CON03;F2
FR*W75*EVP*0069*0003;48.8791341;2.3560476;trottoir;7/7-24/24;FR*W75*PVP*0069;1;OP02;CON03;F2
FR*W75*EVP*0070*0003;48.87565;2.372715;chaussée;7/7-24/24;FR*W75*PVP*0070;1;OP02;CON03;F2
FR*W75*EVP*0077*0004;48.8740698;2.3551424;trottoir;7/7-24/24;FR*W75*PVP*0077;1;OP02;CON03;F2
FR*W75*EVP*0078*0003;48.87517;2.348162;trottoir;7/7-24/24;FR*W75*PVP*0078;1;OP02;CON03;F2
FR*W75*EVP*0080*0004;48.8545026;2.370183;trottoir;7/7-24/24;FR*W75*PVP*0080;1;OP02;CON03;F2
FR*W75*EVP*0081*0002;48.8584385;2.3800903;trottoir;7/7-24/24;FR*W75*PVP*0081;1;OP02;CON03;F2
FR*W75*EVP*0090*0005;48.84837;2.367915;trottoir;7/7-24/24;FR*W75*PVP*0090;1;OP02;CON03;F2
FR*W75*EVP*0092*0001;48.8476733;2.377312;trottoir;7/7-24/24;FR*W75*PVP*0092;1;OP02;CON03;F2
FR*W75*EVP*0108*0005;48.8260824;2.3580488;trottoir;7/7-24/24;FR*W75*PVP*0108;1;OP02;CON04;F2
FR*W75*EVP*0122*0002;48.8266807;2.3237355;chaussée;7/7-24/24;FR*W75*PVP*0122;1;OP02;CON03;F2
FR*W75*EVP*0127*0001;48.8207604;2.3370783;trottoir;7/7-24/24;FR*W75*PVP*0127;1;OP02;CON03;F2
FR*W75*EVP*0137*0004;48.8351985;2.2914295;chaussée;7/7-24/24;FR*W75*PVP*0137;1;OP02;CON03;F2
FR*W75*EVP*0140*0004;48.8434786;2.2994811;trottoir;7/7-24/24;FR*W75*PVP*0140;1;OP02;CON03;F2
FR*W75*EVP*0142*0001;48.8447061;2.3198109;trottoir;7/7-24/24;FR*W75*PVP*0142;1;OP02;CON03;F2
FR*W75*EVP*0145*0001;48.870343;2.286851;trottoir;7/7-24/24;FR*W75*PVP*0145;1;OP02;CON03;F2
FR*W75*EVP*0147*0004;48.8684739;2.2926576;trottoir;7/7-24/24;FR*W75*PVP*0147;1;OP02;CON03;F2
FR*W75*EVP*0147*0005;48.8684739;2.2926576;trottoir;7/7-24/24;FR*W75*PVP*0147;1;OP02;CON04;F2
FR*W75*EVP*0157*0003;48.8478478;2.2723059;trottoir;7/7-24/24;FR*W75*PVP*0157;1;OP02;CON03;F2
FR*W75*EVP*0162*0002;48.8914427;2.3040083;trottoir;7/7-24/24;FR*W75*PVP*0162;1;OP02;CON03;F2
FR*W75*EVP*0163*0004;48.88879;2.32219;chaussée;7/7-24/24;FR*W75*PVP*0163;1;OP02;CON03;F2
FR*W75*EVP*0168*0005;48.88003;2.29950738;trottoir;7/7-24/24;FR*W75*PVP*0168;1;OP02;CON03;F2
FR*W75*EVP*0170*0001;48.8854246;2.2849721;trottoir;7/7-24/24;FR*W75*PVP*0170;1;OP02;CON04;F2
FR*W75*EVP*0171*0002;48.8824249;2.2922036;chaussée;7/7-24/24;FR*W75*PVP*0171;1;OP02;CON03;F2
FR*W75*EVP*0171*0003;48.8824249;2.2922036;chaussée;7/7-24/24;FR*W75*PVP*0171;1;OP02;CON03;F2
FR*W75*EVP*0174*0004;48.8782587;2.2967633;trottoir;7/7-24/24;FR*W75*PVP*0174;1;OP02;CON03;F2
FR*W75*EVP*0175*0002;48.8850802;2.3375536;trottoir;7/7-24/24;FR*W75*PVP*0175;1;OP02;CON03;F2
FR*W75*EVP*0177*0006;48.8913286;2.3385496;trottoir;7/7-24/24;FR*W75*PVP*0177;1;OP02;CON04;F2
FR*W75*EVP*0180*0003;48.8916426;2.3449781;trottoir;7/7-24/24;FR*W75*PVP*0180;1;OP02;CON03;F2
FR*W75*EVP*0181*0002;48.8844148;2.3305461;trottoir;7/7-24/24;FR*W75*PVP*0181;1;OP02;CON03;F2
FR*W75*EVP*0182*0002;48.8920824;2.3331353;trottoir;7/7-24/24;FR*W75*PVP*0182;1;OP02;CON03;F2
FR*W75*EVP*0184*0003;48.88608;2.359072;chaussée;7/7-24/24;FR*W75*PVP*0184;1;OP02;CON03;F2
FR*W75*EVP*0188*0002;48.891659;2.3775942;trottoir;7/7-24/24;FR*W75*PVP*0188;1;OP02;CON03;F2
FR*W75*EVP*0191*0003;48.886098;2.3936;trottoir;7/7-24/24;FR*W75*PVP*0191;1;OP02;CON03;F2
FR*W75*EVP*0192*0003;48.8817709;2.3938462;trottoir;7/7-24/24;FR*W75*PVP*0192;1;OP02;CON03;F2
FR*W75*EVP*0193*0003;48.8768667;2.3811899;trottoir;7/7-24/24;FR*W75*PVP*0193;1;OP02;CON03;F2
FR*W75*EVP*0195*0001;48.8777109;2.3916371;trottoir;7/7-24/24;FR*W75*PVP*0195;1;OP02;CON03;F2
FR*W75*EVP*0196*0001;48.899335;2.371162;trottoir;7/7-24/24;FR*W75*PVP*0196;1;OP02;CON03;F2
FR*W75*EVP*0198*0001;48.882362;2.386574;trottoir;7/7-24/24;FR*W75*PVP*0198;1;OP02;CON03;F2
FR*W75*EVP*0203*0004;48.8730881;2.4092069;trottoir;7/7-24/24;FR*W75*PVP*0203;1;OP02;CON03;F2
FR*W75*EVP*0203*0005;48.8730881;2.4092069;trottoir;7/7-24/24;FR*W75*PVP*0203;1;OP02;CON04;F2
FR*W75*EVP*0206*0002;48.8691502;2.3808934;chaussée;7/7-24/24;FR*W75*PVP*0206;1;OP02;CON03;F2
FR*W75*EVP*0206*0004;48.8691502;2.3808934;chaussée;7/7-24/24;FR*W75*PVP*0206;1;OP02;CON04;F2
FR*W75*EVP*0214*0003;48.869755;2.303711;trottoir;7/7-24/24;FR*W75*PVP*0214;1;OP02;CON03;F2
FR*W75*EVP*0220*0005;48.863199;2.285751;trottoir;7/7-24/24;FR*W75*PVP*0220;1;OP02;CON03;F2
FR*W75*EVP*0222*0002;48.839411;2.351419;chaussée;7/7-24/24;FR*W75*PVP*0222;1;OP02;CON03;F2
FR*V75*EBELI*21*1*1;48.826073;2.358193;trottoir;7/7-24/24;FR*V75*EBELI*21;1;OP01;CON01;F1
FR*V75*EBELI*27*1*2;48.860092;2.340572;trottoir;7/7-24/24;FR*V75*EBELI*27;1;OP01;CON02;F1
FR*V75*EBELI*32*1*2;48.844816;2.352436;trottoir;7/7-24/24;FR*V75*EBELI*32;1;OP01;CON02;F1
FR*V75*EBELI*34*1*2;48.852079;2.331382;trottoir;7/7-24/24;FR*V75*EBELI*34;1;OP01;CON02;F1
FR*V75*EBELI*41*1*2;48.869369;2.303269;trottoir;7/7-24/24;FR*V75*EBELI*41;1;OP01;CON02;F1
FR*V75*EBELI*45*1*3;48.858953;2.379874;trottoir;7/7-24/24;FR*V75*EBELI*45;1;OP01;CON01;F1
FR*V75*EBELI*5*1*1;48.865501;2.315463;trottoir;7/7-24/24;FR*V75*EBELI*5;1;OP01;CON01;F1
FR*V75*EBELI*57*1*2;48.885687;2.297463;trottoir;7/7-24/24;FR*V75*EBELI*57;1;OP01;CON02;F1
FR*V75*EBELI*58*1*2;48.879653;2.302442;trottoir;7/7-24/24;FR*V75*EBELI*58;1;OP01;CON02;F1
FR*V75*EBELI*72*1*1;48.820851;2.343626;trottoir;7/7-24/24;FR*V75*EBELI*72;1;OP01;CON01;F1
FR*V75*EBELI*83*1*2;48.880421;2.398476;trottoir;7/7-24/24;FR*V75*EBELI*83;1;OP01;CON02;F1
FR*W75*EVP*0004*0001;48.869353;2.3382066;trottoir;7/7-24/24;FR*W75*PVP*0004;1;OP02;CON03;F2
FR*W75*EVP*0009*0002;48.868181;2.335097;trottoir;7/7-24/24;FR*W75*PVP*0009;1;OP02;CON03;F2
FR*W75*EVP*0010*0003;48.86781;2.34525;trottoir;7/7-24/24;FR*W75*PVP*0010;1;OP02;CON03;F2
FR*W75*EVP*0014*0003;48.8589682;2.3673798;trottoir;7/7-24/24;FR*W75*PVP*0014;1;OP02;CON03;F2
FR*W75*EVP*0021*0002;48.853574;2.363958;trottoir;7/7-24/24;FR*W75*PVP*0021;1;OP02;CON03;F2
FR*W75*EVP*0024*0003;48.8499024;2.3444286;trottoir;7/7-24/24;FR*W75*PVP*0024;1;OP02;CON03;F2
FR*W75*EVP*0025*0003;48.8420054;2.3430684;trottoir;7/7-24/24;FR*W75*PVP*0025;1;OP02;CON03;F2
FR*W75*EVP*0027*0003;48.8444276;2.3522773;trottoir;7/7-24/24;FR*W75*PVP*0027;1;OP02;CON03;F2
FR*W75*EVP*0028*0006;48.8397733;2.3476575;trottoir;7/7-24/24;FR*W75*PVP*0028;1;OP02;CON04;F2
FR*W75*EVP*0034*0002;48.8425631;2.3363896;trottoir;7/7-24/24;FR*W75*PVP*0034;1;OP02;CON03;F2
FR*W75*EVP*0037*0003;48.85273;2.335816;trottoir;7/7-24/24;FR*W75*PVP*0037;1;OP02;CON03;F2
FR*W75*EVP*0040*0003;48.85806;2.310588;trottoir;7/7-24/24;FR*W75*PVP*0040;1;OP02;CON03;F2
FR*W75*EVP*0040*0006;48.85806;2.310588;trottoir;7/7-24/24;FR*W75*PVP*0040;1;OP02;CON04;F2
FR*W75*EVP*0048*0004;48.8657733;2.3084191;chaussée;7/7-24/24;FR*W75*PVP*0048;1;OP02;CON03;F2
